cycles,instructions,branch-misses,cache-misses,L1-dcache-load-misses,L1-icache-load-misses,LLC-load-misses,LLC-store-misses,branch-load-misses,dTLB-load-misses,dTLB-store-misses,iTLB-load-misses,l2_rqsts.code_rd_miss,l2_rqsts.demand_data_rd_miss,l2_rqsts.all_demand_miss,IPC,CPI
1908259815,3120253202,18187225,5421265,30219755,1601835,1598842,69380,18116320,706743,3642,15286,966198,8236313,9370562,1.64,0.611572104
1945903300,4600353446,15588659,1979090,14065733,2562990,666447,53767,14875068,253586,2667,13302,388289,2924376,3274478,2.36,0.422989956
1944414896,5084531682,13678044,3056842,14166508,2279737,309145,6606,13613302,62670,1358,12569,237757,1054249,1827210,2.61,0.382417697
1901066460,4957255890,13878707,1663655,10272997,2681291,284277,1784,14318364,143996,3911,12560,220441,2780561,2273277,2.61,0.383491694
1911743451,5331647095,11956178,1784436,8173537,3084484,295079,1993,12057459,145361,2533,14097,184857,2260545,2130528,2.79,0.358565265
1925082793,3406854224,17665695,5136325,27111102,1419339,1684034,64860,17958862,700041,2609,15905,752125,7196570,8118794,1.77,0.565061686
1953518900,3463876651,18959402,4177017,27124499,1363728,1039131,1676,18635825,556090,3146,14612,704669,6365244,7446432,1.77,0.563968956
1922445787,4096649304,16643767,3977709,22784521,2411059,1017913,33872,16585754,503671,1663,12210,474451,4040999,4804220,2.13,0.469272726
1898937120,4347685146,14198733,4842982,18605091,3217193,1255356,35140,14233910,625727,4355,15570,418618,4442485,4953775,2.29,0.436769696
1908236176,4340961807,14698056,4526725,18801342,3119560,1235512,23751,14448047,608023,2245,14817,421941,4214771,4720796,2.27,0.439588336
1905846449,3422559779,17442808,4884711,27060320,1417806,1151889,3187,17299709,663627,2766,16997,792889,6779369,7714453,1.8,0.556848257
1904466167,3158431306,18032591,4702097,28881586,1253382,1206260,21664,18000999,805761,2538,12623,868181,8409785,9203798,1.66,0.602978499
1929374507,3538031787,17065012,4929828,27995119,1872768,1284558,31653,16772488,846533,2981,14580,663937,7996300,8785395,1.83,0.545324243
1932531387,4533456824,14057898,4690662,18416928,3354318,953931,2999,14351268,602157,4483,13768,306901,4343469,4831475,2.35,0.426282076
1910242851,4246933648,14828446,5728263,19357843,2951566,1099534,3511,14660186,661291,2477,16715,399035,4387397,5188505,2.22,0.44979343
1917992026,3334952301,16734384,4363315,29374504,1330588,1031313,2795,16719995,564152,1906,11450,874799,7858820,8765712,1.74,0.575118278
1938612882,3553768708,17027246,4840085,26824463,1334218,1215198,1312,16883940,593934,3753,15885,972169,6438767,7552845,1.83,0.545509019
1920450519,3340317938,16961834,4207436,29581867,1202009,1039381,2124,16845340,535032,2682,15694,935154,7750611,8584789,1.74,0.574930457
1913561274,3644820989,16248792,5014156,25131672,1567759,1154451,28942,16371331,618256,4604,13061,895286,7190230,7644059,1.9,0.525008301
1927589343,4489463126,14279886,4789897,19025941,2897118,1599338,26788,13835542,592340,2544,17967,388056,4054327,4398381,2.33,0.429358542
1904450116,4210026452,13728921,5905561,20573074,2643126,1249395,2694,14453195,860623,3337,13889,503720,7104949,7244432,2.21,0.452360606
1913651178,4001051273,14565095,6003970,22964253,2373738,1981370,25962,14465378,885877,5463,16814,605691,7762940,8007808,2.09,0.478287092
1902411407,5037499467,11516438,4712300,14702209,2620748,724770,4009,12255843,373348,1951,14114,247126,3292540,4073626,2.65,0.377649947
1926385601,4541409845,14178973,3572089,14655165,2496368,1519618,30915,13565258,498810,2363,14025,381325,3795096,4335881,2.36,0.424182284
1913261729,4023707909,15598455,5043799,18944209,2153214,1147763,14384,15688020,766720,3878,14859,597141,6446470,6622180,2.1,0.475497171
1906843390,3818143289,16299053,5388937,21644884,1832252,1783932,66802,16704028,830122,3110,15665,682227,6412065,6880198,2,0.499416404
1909192130,2902535300,18652421,5313046,29418873,1535135,1363554,2159,18842795,832224,2699,15760,898386,9000363,10036309,1.52,0.657767067
1897626675,3114203060,18209967,5132270,28344551,1275619,1341937,23118,18304394,801126,2989,13124,735448,8212720,8989328,1.64,0.609345839
1944354782,3395737280,17577194,5066142,26920185,1932408,970559,3132,17623842,497840,1861,14625,784926,6391304,7531994,1.75,0.572586929
1930818914,3457810535,15866929,1534313,22850507,1712960,213276,20512,15805207,104991,3207,14635,651146,4781072,5066373,1.79,0.558393496
1928127743,3380510262,15642200,928256,23049539,1611667,210773,1032,15748486,88970,1684,13190,723666,3905806,4712355,1.75,0.57036589
1923681522,3490667692,16601828,3579547,27528449,1479570,1757793,54417,15189938,105548,2095,14863,562887,3385425,3905236,1.81,0.551092711
1928252987,3629881266,16802792,2140587,23419547,1588370,438350,21040,16638522,82495,1346,15076,588520,3216824,3863761,1.88,0.531216546
1934767211,3648820171,16493690,2144901,21757078,1450055,302177,1416,17315417,104507,2267,13139,648153,4298747,5267578,1.89,0.530244605
1924398292,3603913340,16951910,1007714,19535534,1486998,235349,1709,17173245,95214,2648,13838,661491,3709066,4343403,1.87,0.53397463
1915346581,3525554786,17614148,1314185,18437053,1833093,242552,2287,18017235,82423,3103,12356,576505,4154360,4431472,1.84,0.543275228
1924979407,3563462698,17145343,2158407,21902821,1669617,302704,2603,17423640,76272,1915,14281,604674,3361992,4142685,1.85,0.540199118
1938071608,4467154549,16387821,3320532,18174690,2276065,303727,3298,17212241,68187,1314,12933,339272,2635128,3533314,2.3,0.43384924
1914620716,4428657674,16206080,3562494,18565797,2016973,945320,3903,16895985,67458,1234,14245,385231,2379185,2927291,2.31,0.432325291
1925560690,4575168606,17202188,1114834,14157383,2365605,282019,1509,17273981,81241,2071,14776,387358,1500160,1910758,2.38,0.420872072
1910334846,4499618805,15595401,3441360,18391387,2666176,842551,21077,16431993,73247,4186,15858,387559,3729330,3998345,2.36,0.424554819
1921846612,4632003541,15998798,2266876,13561053,3193271,323213,2206,16361749,102501,3543,15261,332763,3054131,3152447,2.41,0.414906119
1912949642,4633290737,13357425,5491629,18610314,3432800,954260,4553,13778083,533018,2325,14671,323158,4060784,4796998,2.42,0.412870625
1937650474,4376810839,14096678,4119959,17540693,3530151,1066442,13240,13876367,664290,7466,14437,389887,4557459,4926354,2.26,0.442708297
1913152148,4355590452,15067030,2895825,15866318,2207638,467409,8098,15873224,143523,2641,12874,450567,3676276,4239313,2.28,0.439240596
1920909307,3429394601,17924906,2309484,24011045,1988322,905026,28674,17362205,417058,5933,17715,940936,6353572,7038626,1.79,0.560130732
1947355525,3437967095,18012329,3700475,28899604,1556808,910381,8334,17787573,522664,5975,13556,842801,7584436,8403664,1.77,0.566426458
1926935804,3934377718,15234068,5627220,28868635,1605025,891694,5224,16040309,499829,2141,11796,815758,7337863,8659752,2.04,0.489768889
1900046687,4926268163,13870686,1987867,12655660,2144495,168478,1438,14405672,63833,4072,14876,293554,2640457,2914123,2.59,0.385696967
1920110346,5237495724,13389091,681824,8212039,2227161,162860,1802,13948652,42098,1220,10331,237371,830330,1091456,2.73,0.36660848
1922580605,4972961529,12605661,4861675,18300739,2876472,1216172,36773,12163509,203103,3570,16110,216778,3007670,3727701,2.59,0.386606772
1908718040,4552472891,14218637,2235461,15014590,2424746,617604,63325,13907420,226276,9072,14752,460707,3399500,4012070,2.39,0.4192706
1922171872,3576637249,16995037,4223752,25310391,1651710,1068172,1357,17078519,630066,2349,15823,960395,6292983,7362137,1.86,0.537424329
1910196197,3638387708,16716986,3394135,24869530,1534403,906480,1927,16763148,535716,2267,14296,932293,6263412,7289757,1.9,0.525011722
1892699682,2850375185,18913182,5875814,31003450,1190073,1461662,939,19126203,969603,10162,13463,840630,9308112,10196978,1.51,0.664017738
1964992560,3096422590,19097279,5460196,31173588,1659858,1369466,2038,19120868,873392,4725,16146,831884,8911079,9944406,1.58,0.634600899
1897343212,3285088253,18129520,4335773,24559822,2000843,1047570,28357,18112809,602180,2471,17667,818917,6945982,8028038,1.73,0.577562326
1913428228,4212262615,15400316,4053731,20973788,2531432,745448,2280,15766119,413216,2942,14683,510016,5264182,5713400,2.2,0.454251884
1919925650,4613074692,13233858,4197207,14831786,3068998,1610971,47495,12581950,552651,7508,13604,278815,4809421,4824584,2.4,0.416192188
1897370961,3762608463,15430078,6522108,23238485,2289428,2027594,19096,14570691,1006419,2332,17526,673494,7080260,7818251,1.98,0.504270104
1939405443,4211881881,14635302,6000691,20836005,2868802,1133308,1826,15006250,779255,1847,15868,561370,5933806,6935004,2.17,0.460460549
1930524410,4690717401,13594828,3728245,16152631,3347225,1433933,50459,13082343,533220,2364,13837,295085,3573590,3801092,2.43,0.41156272
1907783868,4196279152,14432028,4300380,20745447,2636088,1270606,64671,14707233,618215,3699,14364,483993,6044754,6368628,2.2,0.454637025
1917289565,3533477779,17523903,3846478,30441587,1053120,901124,1604,17481032,562272,2277,12431,880922,7918619,8859091,1.84,0.54260694
1913893294,3585900019,17617227,3449657,28089188,1163610,807297,1578,17681582,503396,5062,12323,924821,7018557,8265428,1.87,0.533727456
1924516644,3455519127,17869533,4070725,30353611,1169091,1034769,2396,17729020,561468,1878,8824,828203,7854783,8685677,1.8,0.556939948
1913379498,3578011485,17574329,3173605,28404703,1216718,830619,1302,17462872,509834,2740,15088,1080687,7736320,8804101,1.87,0.53476058
1928483823,5201758828,11501845,4454246,14821371,2536361,1279984,23265,11558493,317463,7472,17508,359769,3214533,3058228,2.7,0.370736877
1886149742,4774444205,12529493,4248694,14876402,2437532,1485539,36903,12065185,495864,2488,13922,350391,2842634,3154045,2.53,0.395051164
1910505752,3818591524,15857851,5716125,19219901,2191855,1310871,3187,16028693,801415,2853,12634,636577,6169452,6658599,2,0.500316868
1914720873,3826122005,16437145,5726520,20416871,2032699,1847793,30738,15745878,743646,2784,17760,691236,5008276,5771608,2,0.500433826
1950418363,3532868309,16074532,1143819,20784040,1738906,239414,1252,16289702,116903,1156,12315,717560,4094006,4921325,1.81,0.552077856
1910988273,3462035968,15505151,1458091,22821609,1577795,1003924,15988,14946676,144011,2276,12634,661692,4339609,4694352,1.81,0.551983945
1952621369,3867974768,16059260,3024790,21457776,1685459,328802,1492,16794694,119471,5562,13817,561643,4409147,5705927,1.98,0.504817504
1908317817,3795765910,16329318,2620912,20974394,1722442,355617,2078,16876364,145837,3655,17842,601037,4756324,4981463,1.99,0.502749079
1936744134,3812754596,17449922,1893914,22164690,2053418,1150572,46774,16886870,227521,2106,16233,569253,3936830,4589886,1.97,0.50796454
1904190484,3464073217,17020796,2208987,22016853,1803151,678688,16098,16506828,116159,1719,14229,686478,3949356,4811000,1.82,0.549696951
1900067556,3463802556,17165348,1669402,22015524,1782162,673020,32572,16450866,134468,2202,16835,748431,3996712,4789045,1.82,0.548549614
1925366614,3803484311,16396732,2051269,20574831,2237733,257223,1625,17115363,109817,2399,14719,650494,5132464,6016513,1.98,0.506211268
1927377687,4512342451,17000365,1733938,16247457,2576932,702860,35256,15972452,112037,2341,17439,438474,2190693,2502985,2.34,0.427134622
1899473484,4584444228,16015361,2051088,15982400,2439421,238586,2012,16676730,92632,3785,17069,359169,3317890,3201828,2.41,0.414330154
1892411853,4703295747,14925598,2437292,15512529,2432450,987135,30988,14570836,79788,1207,14459,313392,1551482,2044244,2.49,0.402358677
1919878646,4688827958,16191020,2336384,16819838,2888729,831433,10715,16382297,46356,1933,21268,335372,1449696,1804238,2.44,0.409458113
1918247909,3761871984,18379410,3845854,18000906,2509473,665341,1551,18187634,391975,2031,16207,601007,4441672,5348816,1.96,0.509918444
1900152672,3474772683,17797935,4993590,19650117,2221064,1244704,1585,17980845,674931,2253,15618,678484,5524525,6273634,1.83,0.546842296
1901693906,3437712991,17829500,4578327,24437857,1620623,1191593,3365,17930625,615070,2902,17279,857288,6853697,7662772,1.81,0.553185769
1908063776,3444597828,17619577,5219700,23442018,1950435,1365093,2778,17434887,699124,2138,12832,811625,6214586,7060860,1.81,0.553929333
1956675690,3494711402,17598800,4682143,26379812,1654150,1119873,1459,17696533,658730,2689,16034,1000062,7472220,8426719,1.79,0.559896216
1884837648,3801942942,17430782,1807454,15009410,3044452,743002,46197,16345605,236345,6811,13733,524233,3363437,3741490,2.02,0.495756427
1944632429,3775198942,17739584,3352590,18515624,2758250,698372,5147,17748834,370431,6228,17470,642019,5161411,6419046,1.94,0.515107272
1902441934,3282872158,17652539,5656101,27248230,2176675,1144652,3805,17910771,668072,2765,18738,904360,7412988,8691939,1.73,0.579505336
1916928687,4556370218,13599501,3184621,14470800,3604861,1116423,17796,13335198,442495,6415,16234,374243,3691565,3849158,2.38,0.420713988
1906146125,4357968267,12303425,4848405,15590986,3418948,1570536,20724,12049970,603673,8104,18127,451424,4812827,4865613,2.29,0.437393301
1850020897,4670717499,10966411,4260876,14213563,2531514,708456,8075,11074885,312906,1921,16222,445302,2574091,3274109,2.52,0.39608923
1892574866,4886327467,14514185,882297,10614811,2144722,874632,18791,13690259,90220,2276,10937,254113,1397434,1672335,2.58,0.387320514
1930699974,5117672639,14492500,618994,10334919,2156152,163131,2115,14769761,42026,903,10443,199754,1149448,1336641,2.65,0.377261328
1916161623,4529648895,13873539,5421424,19079367,2653971,2065710,50518,13289006,555887,4266,17629,554537,3906749,4546986,2.36,0.423026523
1909366899,4830093091,12909070,3805245,13916457,3120988,759190,1999,13724995,376464,4993,17649,287424,4082460,4082160,2.53,0.395306439
1919704941,4916400569,11524364,6089420,19698752,2942070,864216,5825,12342284,445713,2955,14206,242107,4552751,4994266,2.56,0.390469595
1870259134,3653386053,14622114,7621155,21568584,2414406,2209290,2934,14948457,972767,2705,15170,646335,7357774,7780170,1.95,0.511924857
1895843021,3676474055,15843910,6150263,21590963,2264384,1429834,45380,16503551,991869,2298,17254,737600,7188719,7678513,1.94,0.515668815
1893858805,3008265704,18638704,4667873,30073314,1611203,1161070,1387,18751055,807141,3287,15053,1015568,9213462,10452953,1.59,0.629551706
1941863492,3061180975,19208007,4768810,31550049,1716370,1195185,1521,19023406,773679,5381,14256,985750,9766463,10855544,1.58,0.634351091
1913327719,3616605065,17173253,4791347,26797330,1782880,1027804,12829,16729070,580593,3922,14607,888241,7414850,8222810,1.89,0.529039717
1927932005,5389410107,10998904,3243487,10786725,2663748,523049,2051,11466282,241490,3215,16743,277838,2963161,3280652,2.8,0.357725979
1958504269,4588598972,14132588,4703453,16272322,2598000,875485,2722,14537766,571151,6523,15243,488723,5611111,5919525,2.34,0.426819663
1928514261,3722533134,16568198,7015658,23632074,2142901,2045352,5658,16393099,903544,2714,17855,774291,6004412,6762007,1.93,0.518065036
1917645614,3497629177,17727498,6236541,20559749,1766115,1372103,1528,17904740,854606,2042,12398,774979,5789858,6847170,1.82,0.548270133
1906243558,3131261295,17667998,5971943,26419556,923622,1548726,2053,17643383,913045,4109,13984,725312,8391355,9005127,1.64,0.608778182
1939004576,3430949585,18273235,5345811,24611912,1222823,1373822,2456,18077640,747918,3056,11258,670832,6688866,7500521,1.77,0.565150996
1913448609,3109485182,17481854,6223311,25888759,930592,1607702,2084,17550002,901390,3483,15313,752570,7914548,8576103,1.63,0.615358652
1928913215,3473892421,17324869,4847710,24673431,1272724,1390208,28439,16922158,678144,3659,15179,664143,6782977,7115342,1.8,0.555259916
1907077229,3612990689,16740615,3440335,21627470,1692602,544988,3426,17422847,135481,3366,15340,540351,3504950,4276296,1.89,0.527838955
1902108154,3595380182,16891419,2294095,20164232,1865210,486897,2984,16655941,133345,1722,14765,541682,2853301,3271977,1.89,0.529042287
1913827247,3716094622,16446762,2992675,21051508,1850419,1374080,29818,15926084,305284,3713,15073,736206,4397438,4930797,1.94,0.515010365
1915183814,3818091940,15663492,4197902,23886146,1950232,835515,2178,16031163,385205,3125,14490,716005,5569154,5988063,1.99,0.501607568
1946618539,4649288961,14111609,4852894,20360338,3356592,1015558,18630,14024610,367703,1699,19294,416494,3298407,4145687,2.39,0.418691666
1898638816,4588793119,13065309,3769185,15770963,3412119,1210202,18779,12771192,562239,6991,15705,293630,4144522,4440048,2.42,0.413755593
1911279617,4058058344,14823053,3496253,20170984,2379030,626800,2298,15372677,359752,2144,17866,457182,4514906,5345931,2.12,0.47098377
1928580427,3535005025,16568670,1599160,20889736,1744970,638350,27832,16468542,134939,6498,16041,602105,4722132,5268613,1.83,0.545566531
1917146322,3418166959,15866006,3466068,27909920,1816908,1079037,16340,15163585,368963,2033,14158,927389,5981852,6801875,1.78,0.560869713
1904908097,3423493682,16228879,2706118,25352163,1832814,638614,1149,16207105,360309,9164,17340,963388,5967964,7049232,1.8,0.556422262
1907405216,3409091764,17267040,4054402,24048294,1925221,987540,1854,17247990,690582,2682,19249,899450,7322982,8151072,1.79,0.55950539
1935912170,3472359007,17603801,3877934,25774177,1895777,1007909,2155,17477750,666941,3804,12585,893542,7685880,8929201,1.79,0.557520742
1918890790,4659557523,15448981,3038646,15637099,2906950,322869,2246,16369569,140677,1434,18900,339030,2793102,3367352,2.43,0.411818243
1909089237,4712480616,15852223,1799828,13282536,2885874,153898,1841,16490207,55787,2604,17862,269975,2553904,2420772,2.47,0.405113441
1921629406,4237024669,16459947,4714930,21670693,2279554,1484872,5679,16379720,335926,2081,14667,472517,2956058,3482978,2.2,0.45353274
1917476376,4006421536,16805920,4727870,18813880,2636886,1678269,21974,16365317,462628,3479,18416,546796,3298158,3976019,2.09,0.478600756
1893005784,4763972645,13450361,2894943,13534858,3096770,1662886,46254,12166831,375560,4418,15166,295322,3068457,2950146,2.52,0.397358659
1904851840,4287918691,14091898,4655019,17228450,2759934,1078868,30321,13966716,699708,8073,14032,492178,6085626,6211090,2.25,0.444236931
1915099746,3757752383,15651809,6686514,23274938,2339315,2090492,8081,15319581,948884,1466,14406,593171,6928461,7677782,1.96,0.509639686
1915674265,4418350019,15985185,1429196,10867725,3250277,606269,14494,15767781,165700,5756,16438,337800,2648124,2722132,2.31,0.433572319
1948864253,3685100598,17185767,4155151,20474127,2345003,919759,3627,17190378,396175,2082,15684,694318,4810031,5693728,1.89,0.528849675
1922333162,3269733321,17351141,5003014,23735873,2209584,1384942,14475,17901134,574270,2430,19244,869075,7058720,7771245,1.7,0.587917415
1939512431,4320266989,15869588,3015998,20011722,2020418,1183719,51208,15399208,332131,2346,13999,534037,3974725,4773078,2.23,0.448933465
1921368755,4898550757,14831309,2625583,17001242,2036412,822817,18409,14438135,44957,980,10573,270149,1293426,1688919,2.55,0.392232081
1912651810,5273509000,12984823,607875,8271484,2122836,136398,1472,13161193,48565,1669,13856,244965,851602,1132504,2.76,0.362690537
1940370279,4053208734,17021684,5250511,22666462,2408676,1617314,32962,16700129,595036,2269,17678,613472,4517983,5011945,2.09,0.478724489
1891136594,3775362840,16270334,6091731,22136494,2734205,1800877,21452,16249988,771421,2118,20004,728521,4915622,5510512,2,0.50091519
1945683971,4019983760,17281432,3624316,19343031,3032481,1421294,61308,17548138,545409,2684,19607,703240,5025946,5444805,2.07,0.484002943
1946349397,3302236329,17702427,4781848,31176208,2261090,1258833,1993,17627943,827969,2896,19187,1126644,9464008,10606807,1.7,0.589403423
1942390832,4662413137,13189661,4202403,21149125,2316664,840362,34321,12660067,373698,2187,16039,576984,4246176,5151689,2.4,0.416606331
1945190428,5399779702,10711415,5169057,15531199,2632781,557988,11910,11305604,176476,1850,15869,286876,1972408,3190888,2.78,0.360235146
1915668618,3735645188,17212056,5160887,18648822,2413374,1816900,15136,16487179,653306,2670,16486,635599,4927948,5535111,1.95,0.512807968
1886904303,3761807624,17146506,4694547,16096554,2499063,1237192,2617,17319689,739680,5945,16433,610484,4491356,5100940,1.99,0.501595108
1936262545,3689379703,17463258,4425704,20644845,2300767,1146203,2183,17113936,662913,2826,13127,601130,5589433,6200944,1.91,0.524820621
1926874384,4968024478,13215243,2920679,12813402,3613855,680642,2637,13383447,373143,10098,14256,307726,3067993,2967174,2.58,0.387855252
1908317543,4449522820,13589094,4522493,18399602,3229926,1610812,49479,13086575,657096,6734,16542,356490,4831411,5271365,2.33,0.428881392
1890012286,3501855033,15934016,6563138,27694749,1874620,1870209,67811,15978802,728778,2354,16431,913758,7584748,8368509,1.85,0.539717455
1917072677,3382104390,17213786,5533085,29443086,1821111,1472080,16170,17319762,727542,2635,15156,1118382,8205858,9295053,1.76,0.566828358
1925691820,3420763367,17641875,4690939,31778320,1613964,1281400,2137,17475852,703184,1750,12926,1084105,8303324,9443822,1.78,0.562942131
1894047132,3938660029,13662278,3379742,26839249,1401395,525069,3225,14021815,148156,2140,16167,746159,4321880,5407749,2.08,0.480886169
1893725216,4069305997,13860784,2796208,25711795,1477970,1044117,5054,13625071,68811,1480,11963,534271,3580052,4174517,2.15,0.465368104
1925132014,3930841047,16407779,3883687,23033896,1905117,1566435,30944,15507453,417755,2312,18479,835727,4480598,5488661,2.04,0.489750664
1930034888,3733431019,16787691,4464274,31012157,1538508,1020399,14356,17054638,460115,3137,12713,924933,6854538,7637262,1.93,0.516960104
1927157922,3775780685,16918059,3853856,27796459,1604673,1009497,2556,16972752,497313,2361,15942,1031080,5807804,6853641,1.96,0.510399857
1928424354,3505888556,16517026,4239593,27465081,1630158,925322,20616,15814220,396918,1947,16566,909790,5738586,6681595,1.82,0.550052953
1910286835,3481653556,16301071,1654816,26085724,1775202,591794,16625,16757997,69829,1997,18426,537598,4126155,5428152,1.82,0.548672292
1925735464,3621547873,17194160,4391064,30882858,1524347,937008,4297,17379048,523526,2478,14644,911781,5402514,6537070,1.88,0.531743755
1946870605,3510850282,17342717,5816357,27920370,1683680,1279691,1540,17830281,699907,2163,15395,998102,6906726,7979784,1.8,0.554529658
1894256075,3452045763,17466402,4549793,26885348,1630992,1194777,2727,17450861,657767,2127,15348,1013081,5947847,6848656,1.82,0.548734346
1950839645,4711113245,13000777,5378278,18811204,2874580,1257389,34609,12837095,404006,2518,14672,390348,4101767,5055390,2.41,0.414093133
1888922258,4490325812,12321708,6272286,19553542,2588568,1210554,8031,13087202,609044,1855,16562,448346,4099834,5010618,2.38,0.420664855
1862964590,3694175648,14519626,7659650,24433090,2269442,1548441,3920,15243195,839417,2386,15874,587831,6905963,7745998,1.98,0.504297783
1833960392,4134157678,14942349,2684518,14519195,3238586,1386299,36868,14323717,263929,2716,18134,489211,2776938,2819911,2.25,0.443611622
1868141244,4118917347,15067282,4048892,22154337,2591736,491932,5430,15471322,105471,1700,18493,555511,2850250,3904554,2.2,0.453551525
1903486945,3666695481,15175059,5514402,20645844,2500752,2048497,34181,14387622,572220,1929,13845,728137,5148989,5836368,1.93,0.519128724
1892950362,3704894901,14695038,6536192,21062951,2406079,2001180,20794,14572128,639231,1760,16365,787964,5074290,5874249,1.96,0.51093227
1759001769,3055459405,14942577,3618553,18395787,1591435,1314538,37451,14808515,126130,2178,16534,722128,3702787,4572691,1.74,0.575691422
1760368442,2619653516,12132072,4390403,21132712,2592158,894755,7760,13118511,260619,3143,17937,1021909,5408226,6929971,1.49,0.671985219
1851973246,3111395021,16549201,3086185,18251523,1965207,1096773,33531,16307506,229084,2652,15773,743983,4653489,5056045,1.68,0.595222797
1884614389,2967544722,16185090,7154995,21513699,2413736,2051015,6459,16099990,786113,2438,16190,1011393,6681043,7675621,1.57,0.635075312
1889426108,3109593239,17446585,6089193,22640371,1978161,1951516,13224,16946593,753031,3917,19244,1011782,6840899,8052992,1.65,0.607611981
1900881522,4995157661,13156114,1622386,9070051,2044939,259167,31350,12977814,212008,6980,13199,377943,2783322,2691998,2.63,0.38054485
1941901187,5153570279,14315997,715095,10564761,2265017,786910,17980,14046637,78852,2319,13212,276093,1238748,1544876,2.65,0.376806967
1918633862,4541499692,16355220,2249346,16414852,2303262,1155325,31987,15336724,185476,2104,11964,389082,2498112,2854649,2.37,0.422467025
1910329223,3724633165,15429789,7108507,23254911,2970664,1406853,4005,16090889,772774,2326,17276,502601,6308063,7132569,1.95,0.512890569
1892607378,3461528481,17356632,5216271,21781567,2689138,1305124,16265,17419891,548357,2045,16177,663059,5331834,6275180,1.83,0.546754819
1887722010,3401514395,16869849,3290202,19203748,2682740,1006526,29348,16828004,341954,5609,16210,668126,4452673,5189929,1.8,0.554965169
1920214036,3836749039,16791484,1475393,16295635,2285890,374446,39285,16986897,188714,4121,21563,676457,2913128,3201276,2,0.500479447
1916409193,3291985174,17180702,5129461,24406140,1739500,1357219,2310,17347781,866145,2234,14242,978360,7746215,8730026,1.72,0.582143932
1891662206,3169198078,16171490,6059755,22972738,1664643,1631983,17633,16316221,822347,2739,16000,986805,7251994,8366777,1.68,0.596889863
1923540413,3468677708,16631924,6250266,28167853,1403080,1437335,2133,17047611,880972,3130,15982,960053,8412173,9554216,1.8,0.55454573
1936457443,5440262593,10624742,4358010,13991402,2444830,992426,10767,11170260,137278,1295,12702,206407,1832598,2590059,2.81,0.35594926
1909614014,5071344466,12392053,1980889,9019454,2587742,1161424,32219,11929203,220135,1975,15025,293562,1384647,1717563,2.66,0.376549853
1923611859,3871159766,16985715,5064598,19365934,2586975,1670056,17679,16182164,598154,2192,16730,515521,4122319,4644691,2.01,0.496908414
1954107640,4425888143,15383800,3271373,14289275,3128463,1462783,33297,14669700,471242,2819,18843,408401,3442834,4016430,2.26,0.441517629
1866803570,4526974378,11398274,5277626,14585986,3580535,1456776,10069,11729159,450653,3536,17218,429612,3654046,3832918,2.42,0.412373346
1902844273,4065429810,13561444,6869827,20857435,2890188,1745904,19410,13627802,771608,2267,16888,538018,5672796,6344353,2.14,0.468054883
1904350861,3414529160,16918002,5367309,23268151,2030414,1468526,27686,16745378,832207,3396,16507,916801,6472121,7483710,1.79,0.5577199
1932175282,3761122932,17118920,2770629,29036361,1676876,677816,1872,17412296,300280,2110,13738,897720,5606365,6683993,1.95,0.51372298
1890396366,3468282526,16864848,4224317,27168749,1656029,1100442,5388,16591759,432991,1358,10762,873493,6039563,6886473,1.83,0.545052588
1935831254,4554478563,14484270,2341420,21037131,2271940,710177,29315,14464883,296419,3494,16728,617418,3562228,4006522,2.35,0.425039053
1928447274,5049878448,11318849,5578926,18687578,2848227,743763,6158,12579914,361401,6016,11978,222270,3557553,4730570,2.62,0.381879939
1889650198,3844100916,15635480,6284117,24043454,2428040,1724191,8690,15788288,727636,1771,14249,489550,5481751,6199392,2.03,0.491571434
1921841712,4130670292,15138894,3939644,22062844,1972491,1211830,2880,14864857,370811,2480,16753,624976,3646000,4217995,2.15,0.465261465
1850255135,3859585119,13015661,1646845,20941545,1924924,968674,18080,12982901,125043,3186,17626,751657,4408288,4770493,2.09,0.479392235
1930187091,3836330444,15451860,4531984,32683914,1941812,1280535,18438,16269699,206999,1921,16890,991737,5684683,7145763,1.99,0.50313369
1900869862,3532268452,16266503,5649954,35668251,1702549,928469,5431,16766865,330861,2041,15654,1046732,5667436,7348174,1.86,0.538144223
1920156950,3517389829,17726689,3333290,31777519,1798232,869591,2061,17802366,335831,3034,20165,1208615,6190781,7132622,1.83,0.545903935
1864021430,3874477980,14375812,2038110,21571735,1627677,403518,2824,14819808,132942,5181,14152,675629,5009774,5188885,2.08,0.4811026
1927017430,4250629175,15053602,2028511,20526160,1592924,609389,15923,14668646,57454,2469,19010,636966,3162897,3615003,2.21,0.453348752
1863731094,3780677330,15956552,2805585,21075732,2060359,1235042,32626,15297617,266570,2008,14472,754513,2977306,3555600,2.03,0.492962221
1898079270,3746134232,17970905,3094665,25067988,1673751,1122572,17664,17346486,361828,3029,17136,777414,4354423,5083638,1.97,0.506676791
1924626717,3850515961,18215149,2586165,23597961,1905544,666964,2220,18216924,349032,1487,12675,745043,4219379,5032534,2,0.499836057
1935333551,4406479804,15903700,3768080,25903105,2031306,1314152,44356,15662760,91710,2116,16360,624041,3190243,3702646,2.28,0.43920173
1855008130,4123037555,15215260,2711509,21069856,2426902,654924,6389,15111166,105988,1846,17432,709853,2896466,3575438,2.22,0.449912984
1890037905,3830956048,16136082,4459887,26449349,2064493,1554447,35493,15462908,279870,1583,15350,803224,4006423,4846881,2.03,0.493359329
